ID,YEAR,TRANS,SITE,TREAT,PLOT,GROUP,YST,WATER,TREE,VEG,Agrocani,Andropoli,Betunana,Betupube,Calastri,Carecane,Carechor,Caredioi,Careechi,Carelasi,Carelimo,Carelivi,Caremage,Carepauc,Carerost,Cirspalu,Drosera,Dryocart,Empenigr,Erioangu,Eriovagi,Hammpalu,Ledupalu,Lycoannu,Melaprat,Menytrif,Piceabie,Pinusylv,Potepalu,Rubucham,Salix spp,Schepalu,Triccesp,Trieeuro,Utriinte,Vaccmyrt,Vaccoxyc2,Vacculig,Vaccviti,Violpalu,Spharecu,Sphabalti,Sphacapi,Sphacusp,Sphafusc,Sphamage,Sphamaju,Sphaobtu,Sphapapi,Sphapulc,Spharube,Spharuss,Sphasubf,Sphasubn,Sphasubs,Sphatene,Sphatere,Sphawarn,Sphasp,Aulapalu,Brachoedi,Bryumsp,Callstra,Cladonia spp,Dicranum spp,Hepatics 2,Limbinte,Limbrevo,Mylianom,Pleuschr,Pohlnuta,Polycomm,Polystri,Warnsdorfia sp,O_SEDGE,SEDGE,HERB,GRASS,D_SHRUB,E_SHRUB,Fs_MOSS,Br_MOSS,Ho_MOSS,La_MOSS,Hu_MOSS,D_SHRUB1,E_SHRUB1,TREE
ombf_07,2009,Z2,omb,fst,ombf_7,,48,-24.33333333,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2.25,,,,,,,,,,,,,,,,,,,,,,,0.25,1.75,,,,,60,,,,,0,0,0,0,0,0,62,0,0,2.25,0,0,0,0
ombf_08,2009,Z2,omb,fst,ombf_8,,48,-24.33333333,0,9.5,,1,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,0.5,,,,,,,0.5,5,,,,,,,,,,,,,,,,,,,,,,,,,,2.75,3.625,,,,,26,,,,,1,0,0.5,0,5,3.5,32.375,0,0,0,0,5,3.5,0
ombf_09,2009,Z2,omb,fst,ombf_9,,48,-24.33333333,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,,,,,,,,,,,,,,,,,,,,0.25,,,,0.625,1.25,,,,,30,,,0.5,,0,0,0,0,0,0,32.625,0,0,0,0,0,0,0
ombf_10,2009,Z2,omb,fst,ombf_10,,48,-24.33333333,0,0.5,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,15,,,,22.5,,,,,,,,,,,,,,,,,,,2.5,,,,,,12,,,3,,0.5,0,0,0,0,0,17.5,0,0,15,22.5,0,0,0
ombf_11,2009,AA1,omb,fst,ombf_11,,48,-24.33333333,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.5,,,,,0,0,0,0,0,0,67.5,0,0,0,0,0,0,0
ombf_12,2009,AA1,omb,fst,ombf_12,,48,-24.33333333,0,14,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,5,7,,,0.75,,,,7,40,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,7,0,0,0,7,5,0.25,0,0,40.75,7,7,5,0
ombf_13,2009,AA1,omb,fst,ombf_13,,48,-24.33333333,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,29.25,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,2.375,,,,,0,0,0,0,0,0,3.125,0,0,29.25,0,0,0,0
ombf_14,2009,AA1,omb,fst,ombf_14,,48,-24.33333333,1,4.5,,,,na,,,,,,,,,,,,,,,,,4,,,,,,,1,,0.5,,,,,,,1,,,,30,,,,0.75,,,,,,,,,,,,,,,,,,,,0.25,,,,,9,,,,,4,0,0.5,0,0,2,9.25,0,0,30,0.75,0,1,1
ombf_15,2009,AA1,omb,fst,ombf_15,,48,-24.33333333,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,0,0,0,0,0,0,35,0,0,3.75,0,0,0,0
ombf_16,2009,AA2,omb,fst,ombf_16,,48,-24.33333333,0,18,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,3,,,,,,,7,7,,,3.75,,,,38.25,,,,,,,,,,,,,,,2.75,,,,,1.125,,,,,1.875,,,,,8,0,3,0,7,7,5.75,0,0,3.75,38.25,7,7,0
ombf_17,2009,AA2,omb,fst,ombf_17,,48,-24.33333333,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,0.5,,,,,0,0,0,0,0,0,12.5,0,0,1,0,0,0,0
ombf_18,2009,AA2,omb,fst,ombf_18,,48,-24.33333333,0,6,,,,,,,,,,,,,,,,,2,,,,6,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,4.75,,,,,0.275,,,,,38.75,,,,,6,0,2,0,0,10,43.775,0,0,0,0,0,10,0
ombf_19,2009,AA2,omb,fst,ombf_19,,48,-24.33333333,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,,,,,,,,,,,,,,,,,,,,0.25,,,,,6.25,,,,,25,,,,,0,0,0,0,0,0,31.5,0,0,0,0,0,0,0
ombf_20,2009,AA2,omb,fst,ombf_20,,48,-24.33333333,0,61,,,2,,,,,,,,,,,,,,,,15,,1,,,,,,,,,25,,,,,,,0.5,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.25,,,0.25,,1,0,25,0,22,15.5,51.5,0,0,0,0,22,15.5,0
ombd_01,2009,V1,omb,wldd,ombd_1,omb_hl,9,-15.44444444,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,,8.25,,,89.75,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,0,0,0,0,0,0,0,0.125,0,8.25,89.75,0,0,0
ombd_02,2009,V1,omb,wldd,ombd_2,omb_hu,9,-15.44444444,0,15.5,,5,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,6,,1.5,,,,,1.5,,,,,17.5,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.25,,1,0,7.5,0,0,8.5,7.25,0,0,17.5,60,0,8.5,0
ombd_03,2009,V1,omb,wldd,ombd_3,omb_hl,9,-15.44444444,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,,2.5,,,87.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2.5,87.25,0,0,0
ombd_04,2009,V1,omb,wldd,ombd_4,omb_hl,9,-15.44444444,0,21.1,,,,,,,,,,,,,,,,,,,20,,0.1,,,,,,,,,1,,,,,,,1,,,,,2.625,,,93.25,,,,,,2.75,,,,,,,,,,,,,,,,,,0.875,,,,,,0.1,0,1,0,0,21,0,0.875,0,2.625,96,0,21,0
ombd_05,2009,V1,omb,wldd,ombd_5,omb_hu,9,-15.44444444,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,,8.375,,,89.75,,,,,,,,,,,,,,,,,,,,,,,,2.375,,,,,,0,0,0,0,0,0,0,2.375,0,8.375,89.75,0,0,0
ombd_06,2009,V2,omb,wldd,ombd_6,omb_hl,9,-15.44444444,0,27,,20,,,,,,,,,,,,,,,5,,5,,1,,,,,,,0.1,,1,,,,,,,3,,,,,2.75,,,47.75,,,,,,47.5,,,,,,,,,,,,,,,,,,,,,,,,1,0,6,0,0,28.1,0,0,0,2.75,95.25,0,28,0.1
ombd_07,2009,V2,omb,wldd,ombd_7,omb_hl,9,-15.44444444,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,,28,,,34.5,,,,,,17.5,,,,,,,,,,,,,,,,,,11.25,,,,,,0,0,0,0,0,0,0,11.25,0,28,52,0,0,0
ombd_08,2009,V2,omb,wldd,ombd_8,omb_hu,9,-15.44444444,0,37,,8,,,,,,,,,,,,,,,7,,15,,2,,,,,,,0.1,,10,,,,,,,0.5,2,,,,82.25,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,0.5,,,,,,2,0,17,0,2,23.6,0,0.5,0,82.25,0.5,2,23.5,0.1
ombd_09,2009,V2,omb,wldd,ombd_9,omb_hu,9,-15.44444444,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,24.25,0,0,0,0
ombd_10,2009,V2,omb,wldd,ombd_10,omb_ll,9,-15.44444444,0,3,,1,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,,,,20.25,,8.75,,0.5,59.5,,,,0.75,,,,,,,,,,,,,,,2.25,,,,,,,,,2,0,0,0,0,2,0,2.25,68.25,20.75,0.75,0,2,0
ombd_11,2009,W1,omb,wldd,ombd_11,omb_hu,9,-15.44444444,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,,15.25,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,15.25,83,0,0,0
ombd_12,2009,W1,omb,wldd,ombd_12,omb_hu,9,-15.44444444,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75,,,87,,,,,,,,,,,,,,,,,,,,,,,,4,,,,0.25,,0,0,0,0,0,0,0.25,4,0,2.75,87,0,0,0
ombd_13,2009,W1,omb,wldd,ombd_13,omb_hu,9,-15.44444444,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,,2,,,91.5,,,,,,1.25,,,,,,,,,,,,,,,,,,3.25,,,,,,0,0,0,0,0,0,0,3.25,0,2,92.75,0,0,0
ombd_14,2009,W1,omb,wldd,ombd_14,omb_ll,9,-15.44444444,0,24,,3,,,,,,,,,,,,,,,1,,12,,2,,,,,,,,,7,,,,,,,0.5,,,,,56.5,,,,,,,,,1,,,,,,,,,,,,,0.5,,,,,,,,,,,2,0,8,0,0,15.5,0.5,0,0,56.5,1,0,15.5,0
ombd_15,2009,W1,omb,wldd,ombd_15,omb_ll,9,-15.44444444,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,,58.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,58.75,0,0,0,0
ombd_16,2009,W2,omb,wldd,ombd_16,omb_hu,9,-15.44444444,0,9,,2,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,2,3,,,,44.5,,,46,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,4,0,0,0,3,4,0,0.25,0,44.5,46,3,4,0
ombd_17,2009,W2,omb,wldd,ombd_17,omb_ll,9,-15.44444444,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,,40.5,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,40.5,0.75,0,0,0
ombd_18,2009,W2,omb,wldd,ombd_18,omb_ho,9,-15.44444444,0,9,,6,,,,,,,,,,,,,,,1,,2,,1,,,,,,,,,,,,,,,,0.1,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,8.1,0,0,0,68,0,0,8.1,0
ombd_19,2009,W2,omb,wldd,ombd_19,omb_hl,9,-15.44444444,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,,6.25,,,81,0.75,,,,,13.75,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7,94.75,0,0,0
ombd_20,2009,W2,omb,wldd,ombd_20,omb_hl,9,-15.44444444,1,6.5,,6,0.1,,,,,,,,,,,,,,1,,,,0.5,,,,,,,1,,,,,,,,,0.5,,,,,4.5,,,83.5,1,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,0.5,0,1,0,0.1,7.5,0,0,0,5.5,93,0.1,6.5,1
ombd_21,2009,X1,omb,wldd,ombd_21,omb_hu,9,-15.44444444,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,,27,,,64.75,1.5,,,,,,,,,,,,,,,,,,,,,,,0.525,,,,,,0,0,0,0,0,0,0,0.525,0,28.5,64.75,0,0,0
ombd_22,2009,X1,omb,wldd,ombd_22,omb_hu,9,-15.44444444,0,17.5,na,,,,,,,,,,,,,,,,5,,2,,2,,,,,,,,,1.5,,,,,,,2,12,,,,4.5,,,94,,,,,,0.25,,,,,,,,,,,,,0.125,,,,,,,,,,,2,0,6.5,0,12,4,0.125,0,0,4.5,94.25,12,4,0
ombd_23,2009,X1,omb,wldd,ombd_23,omb_hl,9,-15.44444444,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,,18,,,72,1.5,,,,,7.25,,,,,,,,,,,,,,,,,,0.75,,,,,,0,0,0,0,0,0,0,0.75,0,19.5,79.25,0,0,0
ombd_24,2009,X1,omb,wldd,ombd_24,omb_hl,9,-15.44444444,1,25,,6,,,,,,,,,,,,,,,1,,8,,1,,,,,,,1,,10,,,,,,,1,,,,,70.5,,,8.75,0.25,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,1,0,11,0,0,16,0,0,0,70.75,11.25,0,15,1
ombd_25,2009,X1,omb,wldd,ombd_25,omb_hu,9,-15.44444444,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,,86.5,,0.5,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.5,86.5,3.5,0,0,0
ombd_26,2009,X2,omb,wldd,ombd_26,omb_hl,9,-15.44444444,1,11,,7,,,,,,,,,,,,,,,1,,,,3,,,,,,,1,,1,,,,,,,3,,,,,59.25,,,32.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,2,0,0,11,0,0,0,61.25,32.5,0,10,1
ombd_27,2009,X2,omb,wldd,ombd_27,omb_hl,9,-15.44444444,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,,58.25,,,13.75,0.25,,,,,19.5,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,58.5,33.25,0,0,0
ombd_28,2009,X2,omb,wldd,ombd_28,omb_ll,9,-15.44444444,3,7,,3,,,,,,,,,,,,,,,4,,1,,2,,,,,,,3,,1,,,,,,,1,,,,,2,,,87.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25,,2,0,5,0,0,8,6.25,0,0,3.25,87.5,0,5,3
ombd_29,2009,X2,omb,wldd,ombd_29,omb_ho,9,-15.44444444,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,,2,,,72.75,0.5,,,,,1,,,,,,,,,,,,,,,,,,,,,,2.5,,0,0,0,0,0,0,2.5,0,0,2.5,73.75,0,0,0
ombd_30,2009,X2,omb,wldd,ombd_30,omb_hl,9,-15.44444444,0,18.1,,1,,,,,,,,,,,,,,,2,,,,0.1,,,,,,,,,7,,,,,,,0.1,10,,,,2.5,,,83,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0,9,0,10,1.1,0,0,0,5.75,83,10,1.1,0
ombd_31,2009,Y1,omb,wldd,ombd_31,omb_hl,9,-15.44444444,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,,14,,,47,0.75,,,,,36.25,,,,,,,,,,,,,,,,,,0.75,,,,,,0,0,0,0,0,0,0,0.75,0,14.75,83.25,0,0,0
ombd_32,2009,Y1,omb,wldd,ombd_32,omb_hl,9,-15.44444444,0,33,,6,,,,,,,,,,,,,,,1,,6,,8,,,,,,,,,3,,,,,,,4,10,,,,1.5,,,97.5,0.25,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,8,0,4,0,10,16,0,0,0,1.75,98.25,10,16,0
ombd_33,2009,Y1,omb,wldd,ombd_33,omb_hl,9,-15.44444444,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,,61.5,,,17.5,4,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,65.5,31.5,0,0,0
ombd_34,2009,Y1,omb,wldd,ombd_34,omb_hl,9,-15.44444444,0,9,,3,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,5,,,,,,,0.5,,,,,9.5,,,65.75,1.25,,,,,27,,,,,,,,,,,,,,,,,,0.875,,,,,,1,0,6,0,0,3.5,0,0.875,0,10.75,92.75,0,3.5,0
ombd_35,2009,Y1,omb,wldd,ombd_35,omb_hl,9,-15.44444444,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,,15,,,63.5,0.75,,,,,20,,,,,,,,,,,,,,,,,,0.375,,,,,,0,0,0,0,0,0,0,0.375,0,15.75,83.5,0,0,0
ombd_36,2009,Y2,omb,wldd,ombd_36,omb_hu,9,-15.44444444,0,9,,6,,,,,,,,,,,,,,,3,,,,2,,,,,,,0.1,,1,,,,,,,2,,,,,4.25,,,64.5,,,,,,,,,,,,,,,,,,,,,,,,18.25,,,,,,2,0,4,0,0,8.1,0,18.25,0,4.25,64.5,0,8,0.1
ombd_37,2009,Y2,omb,wldd,ombd_37,omb_hu,9,-15.44444444,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,,22.5,,,64.5,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,0,0,0,0,0,0,0,0.125,0,22.5,64.5,0,0,0
ombd_38,2009,Y2,omb,wldd,ombd_38,omb_hu,9,-15.44444444,0,27,,1,,,,,,,,,,,,,,,,,15,,1,,,,,,,,,2,,,,,,,1,8,,,,32,,,60.25,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,0,8,17,0,0,0,32,61,8,17,0
ombd_39,2009,Y2,omb,wldd,ombd_39,omb_hu,9,-15.44444444,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,,1.5,,,97.25,,,,,,,,,,,,,,,,,,,,,,,,0.275,,,,,,0,0,0,0,0,0,0,0.275,0,1.5,97.25,0,0,0
ombd_40,2009,Y2,omb,wldd,ombd_40,omb_ho,9,-15.44444444,10,21.5,,8,,,,,,,,,,,,,,,2,,8,,0.5,,,,,,,10,,,,,,,,,1,5,,,,89.5,,,3.25,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0,2,0,5,27,0,0,0,90.75,3.25,5,17,10
bog_01,2016,AD1,bog,dry,bog_1,omb_hu,0,-19.50859917,0,17,,3,2,,,,,,,,,,,,,,,,6,,1,,,,,,,,,5,,,,,,,2,2,,,17.25,3.5,,,76.25,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,1,0,5,0,4,11,0.125,0,0,20.75,76.25,4,11,0
bog_02,2016,AD1,bog,dry,bog_2,min_hl,0,-19.50859917,0,42,,2,3,,,,,,,,,,,,,,,,20,,1,,1,,,,,,,10,,,,,,,2,8,,,74,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,1,,,,,1,0,10,0,11,25,21,0,0,74,0,11,25,0
bog_03,2016,AD1,bog,dry,bog_3,min_hl,0,-19.50859917,0,45,,1,,,,,,,,,,,,,,,,,15,,1,,1,,,,,,,25,,,,,,,2,2,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,1,0,25,0,2,19,0.25,0,0,88,0,2,19,0
bog_04,2016,AD1,bog,dry,bog_4,min_hl,0,-19.50859917,0,9.1,,4,,,,,,,,,,,,,,,,,3,,0.1,,,,,,,0.1,,,,,,,,,1,2,,,23.5,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0,0,0,2,8.1,0,0,0,23.5,75,2,8,0.1
bog_05,2016,AD1,bog,dry,bog_5,min_hl,0,-19.50859917,0,27.5,,,,,,,,,,,,,,,,,,,17,,3,,7,,,,,,,,,,,,,,1,0.5,,,85.25,,,,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0.5,25,0,0,0,85.25,6.75,0.5,25,0
bog_06,2016,AD2,bog,dry,bog_6,min_hl,0,-19.50859917,0,27,,,,,,,,,,,,,,,,,,,8,,2,,2,,,,,,,15,,,,,,,1,,,,24.75,,,,28.75,,,,,,,,,,,,,,,,,,,,,,,,,13.25,,,,,2,0,15,0,0,11,13.25,0,0,24.75,28.75,0,11,0
bog_07,2016,AD2,bog,dry,bog_7,min_hl,0,-19.50859917,0,45,,1,,,,,,,,,,,,,,,,,30,,3,,1,,,,,,,7,,,,,,,1,3,,,89.25,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,7,0,3,33,0,0,0,89.25,0.25,3,33,0
bog_08,2016,AD2,bog,dry,bog_8,omb_hu,0,-19.50859917,0,28.5,,0.5, ,,,,,,,,,,,,,,,,7,,10,,,,,,,,,8,,,,,,,2,3,,,35,5.75,,,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,8,0,3,9.5,0,0,0,40.75,41.5,3,9.5,0
bog_09,2016,AD2,bog,dry,bog_9,omb_hu,0,-19.50859917,0,45.5,,10,,,,,,,,,,,,,,,,,7,,2,,0.5,,,,,,,25,,,,,,,4,1,,,2.25,0.75,,,95.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,25,0,1,21.5,0,0,0,3,95.5,1,21.5,0
bog_10,2016,AD2,bog,dry,bog_10,min_hl,0,-19.50859917,0,38.5,,2,,,,,,,,,,,,,,,,,15,,,,0.5,,,,,,,20,,,,,,,1,1,,,14.75,,,,75.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,20,0,1,18.5,0,0,0,14.75,75.75,1,18.5,0
bog_11,2016,AE1,bog,dry,bog_11,min_hl,0,-19.50859917,0,33.5,,0.5,,,,,,,,,,,,,,,,,20,,3,,,,,,,,,7,,,,,,,0.5,3,,,63.125,,,,23,,,,,,,,,,,,,,,1.275,,,,,,,,,0.175,,,,1.75,,3,0,7,0,3,21,3.025,0.175,0,63.125,23,3,21,0
bog_12,2016,AE1,bog,dry,bog_12,min_hl,0,-19.50859917,0,39.5,,6,,,,,,,,,,,,,,,,,3,,24,,0.5,,,,,,,3,,,,,,,1,3,,,52,,,,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,3,0,3,10.5,0,0,0,52,15.5,3,10.5,0
bog_13,2016,AE1,bog,dry,bog_13,min_hl,0,-19.50859917,40,39,,3,,,,,,,,,,,,,,,,,17,,1,,,,,,,40,,15,,,,,,,0.5,3,,,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,15,0,3,60.5,0,0,0,91.5,0,3,20.5,40
bog_14,2016,AE1,bog,dry,bog_14,min_hl,0,-19.50859917,0,41,,5,,,,,,,,,,,,,,,,,25,,,,2,,,,,0.1,,5,,,,,,,2,4,,,9,,,,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,0,4,34.1,0,0,0,9,86.5,4,34,0.1
bog_15,2016,AE1,bog,dry,bog_15,min_hl,0,-19.50859917,1.5,18,,2,,,,,,,,,,,,,,,,,7,,0.5,,,,,,,1.5,,6,,,,,,,1.5,2.5,,,20.25,,,,77.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0,6,0,2.5,12,0,0,0,20.25,77.75,2.5,10.5,1.5
bog_16,2016,AE2,bog,dry,bog_16,min_hl,0,-19.50859917,2,24,,2,,,,,,,,,,,,,,,,,15,,1,,1.5,,,,,2,,3,,,,,,,2,1.5,,,26.75,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,0,1.5,22.5,0,0,0,26.75,70,1.5,20.5,2
bog_17,2016,AE2,bog,dry,bog_17,min_hl,0,-19.50859917,0,38,,2,,,,,,,,,,,,,,,,,25,,1,,,,,,,,,3,,,,,,,6,7,,,58.75,,,,32.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,0,7,33,0,0,0,58.75,32.75,7,33,0
bog_18,2016,AE2,bog,dry,bog_18,min_hl,0,-19.50859917,10,20.5,,0.5,1,,,,,,,,,,,,,,,,6,,2,,12,,,,,10,,,,,,,,,,,,,17.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.25,,,,,2,0,0,0,1,28.5,41.25,0,0,17.625,0,1,18.5,10
bog_19,2016,AE2,bog,dry,bog_19,min_hl,0,-19.50859917,0,39,,1,,,,,,,,,,,,,,,,,1.5,,8,,22,,,,,0.1,,6,,,,,,,0.5,0.5,,,65.25,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,4.5,,,,,8,0,6,0,0.5,25.1,12.5,0,0,65.25,0,0.5,25,0.1
bog_20,2016,AE2,bog,dry,bog_20,min_hl,0,-19.50859917,0,44.5,,2,,,,,,,,,,,,,,,,,30,,0.5,,3,,,,,,,8,,,,,,,0.5,1,,,13,,,,22.5,,,,,,,,,,,,,,,,,,,20,,,,,,,0.75,,,,0.5,0,8,0,1,35.5,20.75,0,0,13,22.5,1,35.5,0
fen_01,2016,AB1,fen,dry,fen_1,min_hl,0,-18.58111111,0,5,,1,3,,,,,,,1,,,,,2,,,,,,1,,,,,,,,,,,,,,,,0.5,,,,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,0,3,1.5,0,0,0,87.5,0,3,1.5,0
